ORDER_NUMBER|LINE_STATUS|PRODUCT_NUMBER|ORDERED_PIECES|SHIPPED_PIECES|BILL_OF_LADING
order-2610|Closed|product-160|1234|1234|bill-number
order-2611|Closed|product-160|1|0|
order-2612|Closed|product-160|4000|1200|12
order-2612|Open|product-160|4000|2000|
order-2613|Closed|product-160|4000|1200|1235
order-2613|Closed|product-160|4000|2800|344
order-2614|Open|product-160|4000|1000|543543543
order-2614|Closed|product-160|4000|2800|543543
order-2615|Closed|product-707|1234|1234|bill-number
order-2616|Closed|product-707|1|0|
order-2617|Closed|product-707|4000|1200|12
order-2617|Open|product-707|4000|2000|
order-2618|Closed|product-707|4000|1200|1235
order-2618|Closed|product-707|4000|2800|344
order-2619|Open|product-707|4000|1000|543543543
order-2619|Closed|product-707|4000|2800|543543
order-2620|Closed|product-19|1234|1234|bill-number
order-2621|Closed|product-19|1|0|
order-2622|Closed|product-19|4000|1200|12
order-2622|Open|product-19|4000|2000|
order-2623|Closed|product-19|4000|1200|1235
order-2623|Closed|product-19|4000|2800|344
order-2624|Open|product-19|4000|1000|543543543
order-2624|Closed|product-19|4000|2800|543543
order-2625|Closed|product-271|1234|1234|bill-number
order-2626|Closed|product-271|1|0|
order-2627|Closed|product-271|4000|1200|12
order-2627|Open|product-271|4000|2000|
order-2628|Closed|product-271|4000|1200|1235
order-2628|Closed|product-271|4000|2800|344
order-2629|Open|product-271|4000|1000|543543543
order-2629|Closed|product-271|4000|2800|543543
order-2630|Closed|product-435|1234|1234|bill-number
order-2631|Closed|product-435|1|0|
order-2632|Closed|product-435|4000|1200|12
order-2632|Open|product-435|4000|2000|
order-2633|Closed|product-435|4000|1200|1235
order-2633|Closed|product-435|4000|2800|344
order-2634|Open|product-435|4000|1000|543543543
order-2634|Closed|product-435|4000|2800|543543
order-2635|Closed|product-134|1234|1234|bill-number
order-2636|Closed|product-134|1|0|
order-2637|Closed|product-134|4000|1200|12
order-2637|Open|product-134|4000|2000|
order-2638|Closed|product-134|4000|1200|1235
order-2638|Closed|product-134|4000|2800|344
order-2639|Open|product-134|4000|1000|543543543
order-2639|Closed|product-134|4000|2800|543543
order-2640|Closed|product-303|1234|1234|bill-number
order-2641|Closed|product-303|1|0|
order-2642|Closed|product-303|4000|1200|12
order-2642|Open|product-303|4000|2000|
order-2643|Closed|product-303|4000|1200|1235
order-2643|Closed|product-303|4000|2800|344
order-2644|Open|product-303|4000|1000|543543543
order-2644|Closed|product-303|4000|2800|543543
order-2645|Closed|product-759|1234|1234|bill-number
order-2646|Closed|product-759|1|0|
order-2647|Closed|product-759|4000|1200|12
order-2647|Open|product-759|4000|2000|
order-2648|Closed|product-759|4000|1200|1235
order-2648|Closed|product-759|4000|2800|344
order-2649|Open|product-759|4000|1000|543543543
order-2649|Closed|product-759|4000|2800|543543
order-2650|Closed|product-543|1234|1234|bill-number
order-2651|Closed|product-543|1|0|
order-2652|Closed|product-543|4000|1200|12
order-2652|Open|product-543|4000|2000|
order-2653|Closed|product-543|4000|1200|1235
order-2653|Closed|product-543|4000|2800|344
order-2654|Open|product-543|4000|1000|543543543
order-2654|Closed|product-543|4000|2800|543543
order-2655|Closed|product-552|1234|1234|bill-number
order-2656|Closed|product-552|1|0|
order-2657|Closed|product-552|4000|1200|12
order-2657|Open|product-552|4000|2000|
order-2658|Closed|product-552|4000|1200|1235
order-2658|Closed|product-552|4000|2800|344
order-2659|Open|product-552|4000|1000|543543543
order-2659|Closed|product-552|4000|2800|543543
order-2660|Closed|product-439|1234|1234|bill-number
order-2661|Closed|product-439|1|0|
order-2662|Closed|product-439|4000|1200|12
order-2662|Open|product-439|4000|2000|
order-2663|Closed|product-439|4000|1200|1235
order-2663|Closed|product-439|4000|2800|344
order-2664|Open|product-439|4000|1000|543543543
order-2664|Closed|product-439|4000|2800|543543
order-2665|Closed|product-1|1234|1234|bill-number
order-2666|Closed|product-1|1|0|
order-2667|Closed|product-1|4000|1200|12
order-2667|Open|product-1|4000|2000|
order-2668|Closed|product-1|4000|1200|1235
order-2668|Closed|product-1|4000|2800|344
order-2669|Open|product-1|4000|1000|543543543
order-2669|Closed|product-1|4000|2800|543543
order-2670|Closed|product-371|1234|1234|bill-number
order-2671|Closed|product-371|1|0|
order-2672|Closed|product-371|4000|1200|12
order-2672|Open|product-371|4000|2000|
order-2673|Closed|product-371|4000|1200|1235
order-2673|Closed|product-371|4000|2800|344
order-2674|Open|product-371|4000|1000|543543543
order-2674|Closed|product-371|4000|2800|543543
order-2675|Closed|product-540|1234|1234|bill-number
order-2676|Closed|product-540|1|0|
order-2677|Closed|product-540|4000|1200|12
order-2677|Open|product-540|4000|2000|
order-2678|Closed|product-540|4000|1200|1235
order-2678|Closed|product-540|4000|2800|344
order-2679|Open|product-540|4000|1000|543543543
order-2679|Closed|product-540|4000|2800|543543
order-2680|Closed|product-288|1234|1234|bill-number
order-2681|Closed|product-288|1|0|
order-2682|Closed|product-288|4000|1200|12
order-2682|Open|product-288|4000|2000|
order-2683|Closed|product-288|4000|1200|1235
order-2683|Closed|product-288|4000|2800|344
order-2684|Open|product-288|4000|1000|543543543
order-2684|Closed|product-288|4000|2800|543543
order-2685|Closed|product-598|1234|1234|bill-number
order-2686|Closed|product-598|1|0|
order-2687|Closed|product-598|4000|1200|12
order-2687|Open|product-598|4000|2000|
order-2688|Closed|product-598|4000|1200|1235
order-2688|Closed|product-598|4000|2800|344
order-2689|Open|product-598|4000|1000|543543543
order-2689|Closed|product-598|4000|2800|543543
order-2690|Closed|product-964|1234|1234|bill-number
order-2691|Closed|product-964|1|0|
order-2692|Closed|product-964|4000|1200|12
order-2692|Open|product-964|4000|2000|
order-2693|Closed|product-964|4000|1200|1235
order-2693|Closed|product-964|4000|2800|344
order-2694|Open|product-964|4000|1000|543543543
order-2694|Closed|product-964|4000|2800|543543
order-2695|Closed|product-30|1234|1234|bill-number
order-2696|Closed|product-30|1|0|
order-2697|Closed|product-30|4000|1200|12
order-2697|Open|product-30|4000|2000|
order-2698|Closed|product-30|4000|1200|1235
order-2698|Closed|product-30|4000|2800|344
order-2699|Open|product-30|4000|1000|543543543
order-2699|Closed|product-30|4000|2800|543543
order-2700|Closed|product-660|1234|1234|bill-number
order-2701|Closed|product-660|1|0|
order-2702|Closed|product-660|4000|1200|12
order-2702|Open|product-660|4000|2000|
order-2703|Closed|product-660|4000|1200|1235
order-2703|Closed|product-660|4000|2800|344
order-2704|Open|product-660|4000|1000|543543543
order-2704|Closed|product-660|4000|2800|543543
order-2705|Closed|product-361|1234|1234|bill-number
order-2706|Closed|product-361|1|0|
order-2707|Closed|product-361|4000|1200|12
order-2707|Open|product-361|4000|2000|
order-2708|Closed|product-361|4000|1200|1235
order-2708|Closed|product-361|4000|2800|344
order-2709|Open|product-361|4000|1000|543543543
order-2709|Closed|product-361|4000|2800|543543
order-2710|Closed|product-370|1234|1234|bill-number
order-2711|Closed|product-370|1|0|
order-2712|Closed|product-370|4000|1200|12
order-2712|Open|product-370|4000|2000|
order-2713|Closed|product-370|4000|1200|1235
order-2713|Closed|product-370|4000|2800|344
order-2714|Open|product-370|4000|1000|543543543
order-2714|Closed|product-370|4000|2800|543543
order-2715|Closed|product-610|1234|1234|bill-number
order-2716|Closed|product-610|1|0|
order-2717|Closed|product-610|4000|1200|12
order-2717|Open|product-610|4000|2000|
order-2718|Closed|product-610|4000|1200|1235
order-2718|Closed|product-610|4000|2800|344
order-2719|Open|product-610|4000|1000|543543543
order-2719|Closed|product-610|4000|2800|543543
order-2720|Closed|product-343|1234|1234|bill-number
order-2721|Closed|product-343|1|0|
order-2722|Closed|product-343|4000|1200|12
order-2722|Open|product-343|4000|2000|
order-2723|Closed|product-343|4000|1200|1235
order-2723|Closed|product-343|4000|2800|344
order-2724|Open|product-343|4000|1000|543543543
order-2724|Closed|product-343|4000|2800|543543
order-2725|Closed|product-638|1234|1234|bill-number
order-2726|Closed|product-638|1|0|
order-2727|Closed|product-638|4000|1200|12
order-2727|Open|product-638|4000|2000|
order-2728|Closed|product-638|4000|1200|1235
order-2728|Closed|product-638|4000|2800|344
order-2729|Open|product-638|4000|1000|543543543
order-2729|Closed|product-638|4000|2800|543543
order-2730|Closed|product-176|1234|1234|bill-number
order-2731|Closed|product-176|1|0|
order-2732|Closed|product-176|4000|1200|12
order-2732|Open|product-176|4000|2000|
order-2733|Closed|product-176|4000|1200|1235
order-2733|Closed|product-176|4000|2800|344
order-2734|Open|product-176|4000|1000|543543543
order-2734|Closed|product-176|4000|2800|543543
order-2735|Closed|product-787|1234|1234|bill-number
order-2736|Closed|product-787|1|0|
order-2737|Closed|product-787|4000|1200|12
order-2737|Open|product-787|4000|2000|
order-2738|Closed|product-787|4000|1200|1235
order-2738|Closed|product-787|4000|2800|344
order-2739|Open|product-787|4000|1000|543543543
order-2739|Closed|product-787|4000|2800|543543
order-2740|Closed|product-752|1234|1234|bill-number
order-2741|Closed|product-752|1|0|
order-2742|Closed|product-752|4000|1200|12
order-2742|Open|product-752|4000|2000|
order-2743|Closed|product-752|4000|1200|1235
order-2743|Closed|product-752|4000|2800|344
order-2744|Open|product-752|4000|1000|543543543
order-2744|Closed|product-752|4000|2800|543543
order-2745|Closed|product-234|1234|1234|bill-number
order-2746|Closed|product-234|1|0|
order-2747|Closed|product-234|4000|1200|12
order-2747|Open|product-234|4000|2000|
order-2748|Closed|product-234|4000|1200|1235
order-2748|Closed|product-234|4000|2800|344
order-2749|Open|product-234|4000|1000|543543543
order-2749|Closed|product-234|4000|2800|543543
order-2750|Closed|product-17|1234|1234|bill-number
order-2751|Closed|product-17|1|0|
order-2752|Closed|product-17|4000|1200|12
order-2752|Open|product-17|4000|2000|
order-2753|Closed|product-17|4000|1200|1235
order-2753|Closed|product-17|4000|2800|344
order-2754|Open|product-17|4000|1000|543543543
order-2754|Closed|product-17|4000|2800|543543
order-2755|Closed|product-792|1234|1234|bill-number
order-2756|Closed|product-792|1|0|
order-2757|Closed|product-792|4000|1200|12
order-2757|Open|product-792|4000|2000|
order-2758|Closed|product-792|4000|1200|1235
order-2758|Closed|product-792|4000|2800|344
order-2759|Open|product-792|4000|1000|543543543
order-2759|Closed|product-792|4000|2800|543543
order-2760|Closed|product-406|1234|1234|bill-number
order-2761|Closed|product-406|1|0|
order-2762|Closed|product-406|4000|1200|12
order-2762|Open|product-406|4000|2000|
order-2763|Closed|product-406|4000|1200|1235
order-2763|Closed|product-406|4000|2800|344
order-2764|Open|product-406|4000|1000|543543543
order-2764|Closed|product-406|4000|2800|543543
order-2765|Closed|product-634|1234|1234|bill-number
order-2766|Closed|product-634|1|0|
order-2767|Closed|product-634|4000|1200|12
order-2767|Open|product-634|4000|2000|
order-2768|Closed|product-634|4000|1200|1235
order-2768|Closed|product-634|4000|2800|344
order-2769|Open|product-634|4000|1000|543543543
order-2769|Closed|product-634|4000|2800|543543
order-2770|Closed|product-378|1234|1234|bill-number
order-2771|Closed|product-378|1|0|
order-2772|Closed|product-378|4000|1200|12
order-2772|Open|product-378|4000|2000|
order-2773|Closed|product-378|4000|1200|1235
order-2773|Closed|product-378|4000|2800|344
order-2774|Open|product-378|4000|1000|543543543
order-2774|Closed|product-378|4000|2800|543543
order-2775|Closed|product-107|1234|1234|bill-number
order-2776|Closed|product-107|1|0|
order-2777|Closed|product-107|4000|1200|12
order-2777|Open|product-107|4000|2000|
order-2778|Closed|product-107|4000|1200|1235
order-2778|Closed|product-107|4000|2800|344
order-2779|Open|product-107|4000|1000|543543543
order-2779|Closed|product-107|4000|2800|543543
order-2780|Closed|product-659|1234|1234|bill-number
order-2781|Closed|product-659|1|0|
order-2782|Closed|product-659|4000|1200|12
order-2782|Open|product-659|4000|2000|
order-2783|Closed|product-659|4000|1200|1235
order-2783|Closed|product-659|4000|2800|344
order-2784|Open|product-659|4000|1000|543543543
order-2784|Closed|product-659|4000|2800|543543
order-2785|Closed|product-747|1234|1234|bill-number
order-2786|Closed|product-747|1|0|
order-2787|Closed|product-747|4000|1200|12
order-2787|Open|product-747|4000|2000|
order-2788|Closed|product-747|4000|1200|1235
order-2788|Closed|product-747|4000|2800|344
order-2789|Open|product-747|4000|1000|543543543
order-2789|Closed|product-747|4000|2800|543543
order-2790|Closed|product-326|1234|1234|bill-number
order-2791|Closed|product-326|1|0|
order-2792|Closed|product-326|4000|1200|12
order-2792|Open|product-326|4000|2000|
order-2793|Closed|product-326|4000|1200|1235
order-2793|Closed|product-326|4000|2800|344
order-2794|Open|product-326|4000|1000|543543543
order-2794|Closed|product-326|4000|2800|543543
order-2795|Closed|product-545|1234|1234|bill-number
order-2796|Closed|product-545|1|0|
order-2797|Closed|product-545|4000|1200|12
order-2797|Open|product-545|4000|2000|
order-2798|Closed|product-545|4000|1200|1235
order-2798|Closed|product-545|4000|2800|344
order-2799|Open|product-545|4000|1000|543543543
order-2799|Closed|product-545|4000|2800|543543
order-2800|Closed|product-786|1234|1234|bill-number
order-2801|Closed|product-786|1|0|
order-2802|Closed|product-786|4000|1200|12
order-2802|Open|product-786|4000|2000|
order-2803|Closed|product-786|4000|1200|1235
order-2803|Closed|product-786|4000|2800|344
order-2804|Open|product-786|4000|1000|543543543
order-2804|Closed|product-786|4000|2800|543543
order-2805|Closed|product-336|1234|1234|bill-number
order-2806|Closed|product-336|1|0|
order-2807|Closed|product-336|4000|1200|12
order-2807|Open|product-336|4000|2000|
order-2808|Closed|product-336|4000|1200|1235
order-2808|Closed|product-336|4000|2800|344
order-2809|Open|product-336|4000|1000|543543543
order-2809|Closed|product-336|4000|2800|543543
order-2810|Closed|product-440|1234|1234|bill-number
order-2811|Closed|product-440|1|0|
order-2812|Closed|product-440|4000|1200|12
order-2812|Open|product-440|4000|2000|
order-2813|Closed|product-440|4000|1200|1235
order-2813|Closed|product-440|4000|2800|344
order-2814|Open|product-440|4000|1000|543543543
order-2814|Closed|product-440|4000|2800|543543
order-2815|Closed|product-584|1234|1234|bill-number
order-2816|Closed|product-584|1|0|
order-2817|Closed|product-584|4000|1200|12
order-2817|Open|product-584|4000|2000|
order-2818|Closed|product-584|4000|1200|1235
order-2818|Closed|product-584|4000|2800|344
order-2819|Open|product-584|4000|1000|543543543
order-2819|Closed|product-584|4000|2800|543543
order-2820|Closed|product-979|1234|1234|bill-number
order-2821|Closed|product-979|1|0|
order-2822|Closed|product-979|4000|1200|12
order-2822|Open|product-979|4000|2000|
order-2823|Closed|product-979|4000|1200|1235
order-2823|Closed|product-979|4000|2800|344
order-2824|Open|product-979|4000|1000|543543543
order-2824|Closed|product-979|4000|2800|543543
order-2825|Closed|product-91|1234|1234|bill-number
order-2826|Closed|product-91|1|0|
order-2827|Closed|product-91|4000|1200|12
order-2827|Open|product-91|4000|2000|
order-2828|Closed|product-91|4000|1200|1235
order-2828|Closed|product-91|4000|2800|344
order-2829|Open|product-91|4000|1000|543543543
order-2829|Closed|product-91|4000|2800|543543
order-2830|Closed|product-553|1234|1234|bill-number
order-2831|Closed|product-553|1|0|
order-2832|Closed|product-553|4000|1200|12
order-2832|Open|product-553|4000|2000|
order-2833|Closed|product-553|4000|1200|1235
order-2833|Closed|product-553|4000|2800|344
order-2834|Open|product-553|4000|1000|543543543
order-2834|Closed|product-553|4000|2800|543543
order-2835|Closed|product-82|1234|1234|bill-number
order-2836|Closed|product-82|1|0|
order-2837|Closed|product-82|4000|1200|12
order-2837|Open|product-82|4000|2000|
